"departamento_id","departamento_nombre","provincia_id","provincia_nombre","año","semanas_epidemiologicas","evento_nombre","grupo_edad_id","grupo_edad_desc","cantidad_casos"
63,"SAN PEDRO",38,"Jujuy",2018,22,"Enfermedad tipo influenza (ETI)",11,"45 a 64",1
63,"SAN PEDRO",38,"Jujuy",2018,22,"Enfermedad tipo influenza (ETI)",12,"65 a 74",1
63,"SAN PEDRO",38,"Jujuy",2018,22,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",2
63,"SAN PEDRO",38,"Jujuy",2018,22,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",4
42,"CHILECITO",46,"La Rioja",2018,24,"Enfermedad tipo influenza (ETI)",5,"5 a 9",2
42,"CHILECITO",46,"La Rioja",2018,24,"Enfermedad tipo influenza (ETI)",10,"35 a 44",1
42,"CHILECITO",46,"La Rioja",2018,24,"Enfermedad tipo influenza (ETI)",11,"45 a 64",1
42,"CHILECITO",46,"La Rioja",2018,24,"Enfermedad tipo influenza (ETI)",1,"< 6 m",1
42,"CHILECITO",46,"La Rioja",2018,24,"Enfermedad tipo influenza (ETI)",4,"2 a 4",3
42,"CHILECITO",46,"La Rioja",2018,24,"Enfermedad tipo influenza (ETI)",5,"5 a 9",3
42,"CHILECITO",46,"La Rioja",2018,24,"Enfermedad tipo influenza (ETI)",7,"15 a 19",2
42,"CHILECITO",46,"La Rioja",2018,24,"Enfermedad tipo influenza (ETI)",12,"65 a 74",1
42,"CHILECITO",46,"La Rioja",2018,24,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",1
35,"PATIÑO",34,"Formosa",2018,20,"Enfermedad tipo influenza (ETI)",1,"< 6 m",1
35,"PATIÑO",34,"Formosa",2018,20,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",1
35,"PATIÑO",34,"Formosa",2018,20,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",7
35,"PATIÑO",34,"Formosa",2018,20,"Enfermedad tipo influenza (ETI)",4,"2 a 4",4
35,"PATIÑO",34,"Formosa",2018,20,"Enfermedad tipo influenza (ETI)",5,"5 a 9",4
35,"PATIÑO",34,"Formosa",2018,20,"Enfermedad tipo influenza (ETI)",06,"10 a 14",4
35,"PATIÑO",34,"Formosa",2018,20,"Enfermedad tipo influenza (ETI)",8,"20 a 24",6
35,"PATIÑO",34,"Formosa",2018,20,"Enfermedad tipo influenza (ETI)",9,"25 a 34",3
35,"PATIÑO",34,"Formosa",2018,20,"Enfermedad tipo influenza (ETI)",10,"35 a 44",5
35,"PATIÑO",34,"Formosa",2018,20,"Neumonía",10,"35 a 44",1
35,"PATIÑO",34,"Formosa",2018,20,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",2
84,"CAPITAL",90,"Tucumán",2018,24,"Enfermedad tipo influenza (ETI)",7,"15 a 19",1
84,"CAPITAL",90,"Tucumán",2018,24,"Bronquiolitis en menores de 2 años",1,"< 6 m",1
84,"CAPITAL",90,"Tucumán",2018,24,"Neumonía",4,"2 a 4",1
28,"CRUZ DEL EJE",14,"Córdoba",2018,22,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",2
882,"ZÁRATE",06,"Buenos Aires",2018,24,"Enfermedad tipo influenza (ETI)",7,"15 a 19",1
882,"ZÁRATE",06,"Buenos Aires",2018,24,"Enfermedad tipo influenza (ETI)",10,"35 a 44",1
882,"ZÁRATE",06,"Buenos Aires",2018,24,"Enfermedad tipo influenza (ETI)",11,"45 a 64",1
14,"CRUZ ALTA",90,"Tucumán",2018,24,"Enfermedad tipo influenza (ETI)",1,"< 6 m",23
14,"CRUZ ALTA",90,"Tucumán",2018,24,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",6
14,"CRUZ ALTA",90,"Tucumán",2018,24,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",4
14,"CRUZ ALTA",90,"Tucumán",2018,24,"Enfermedad tipo influenza (ETI)",4,"2 a 4",1
14,"CRUZ ALTA",90,"Tucumán",2018,24,"Enfermedad tipo influenza (ETI)",8,"20 a 24",2
14,"CRUZ ALTA",90,"Tucumán",2018,24,"Neumonía",3,"12 a 23 m",1
14,"CRUZ ALTA",90,"Tucumán",2018,24,"Neumonía",4,"2 a 4",1
14,"CRUZ ALTA",90,"Tucumán",2018,24,"Bronquiolitis en menores de 2 años",1,"< 6 m",56
14,"CRUZ ALTA",90,"Tucumán",2018,24,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",18
14,"CRUZ ALTA",90,"Tucumán",2018,24,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",2
14,"DESEADO",78,"Santa Cruz",2018,24,"Neumonía",4,"2 a 4",1
14,"DESEADO",78,"Santa Cruz",2018,24,"Neumonía",11,"45 a 64",3
14,"DESEADO",78,"Santa Cruz",2018,24,"Bronquiolitis en menores de 2 años",1,"< 6 m",8
42,"PALPALÁ",38,"Jujuy",2018,22,"Neumonía",02,"6 a 11 m",1
42,"PALPALÁ",38,"Jujuy",2018,22,"Neumonía",3,"12 a 23 m",1
42,"PALPALÁ",38,"Jujuy",2018,22,"Neumonía",5,"5 a 9",1
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",1
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",4,"2 a 4",6
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",5,"5 a 9",8
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",06,"10 a 14",1
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",8,"20 a 24",3
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",9,"25 a 34",3
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",10,"35 a 44",4
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",11,"45 a 64",4
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",12,"65 a 74",1
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",13,">= a 75",3
371,"GENERAL SAN MARTÍN",06,"Buenos Aires",2018,23,"Enfermedad tipo influenza (ETI)",5,"5 a 9",1
371,"GENERAL SAN MARTÍN",06,"Buenos Aires",2018,23,"Enfermedad tipo influenza (ETI)",06,"10 a 14",3
371,"GENERAL SAN MARTÍN",06,"Buenos Aires",2018,23,"Enfermedad tipo influenza (ETI)",7,"15 a 19",5
371,"GENERAL SAN MARTÍN",06,"Buenos Aires",2018,23,"Enfermedad tipo influenza (ETI)",9,"25 a 34",4
371,"GENERAL SAN MARTÍN",06,"Buenos Aires",2018,23,"Enfermedad tipo influenza (ETI)",10,"35 a 44",5
371,"GENERAL SAN MARTÍN",06,"Buenos Aires",2018,23,"Enfermedad tipo influenza (ETI)",11,"45 a 64",8
371,"GENERAL SAN MARTÍN",06,"Buenos Aires",2018,23,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",3
371,"GENERAL SAN MARTÍN",06,"Buenos Aires",2018,23,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",2
427,"LA MATANZA",06,"Buenos Aires",2018,18,"Neumonía",02,"6 a 11 m",1
427,"LA MATANZA",06,"Buenos Aires",2018,18,"Neumonía",4,"2 a 4",1
427,"LA MATANZA",06,"Buenos Aires",2018,18,"Neumonía",9,"25 a 34",1
84,"CAPITAL",90,"Tucumán",2018,24,"Bronquiolitis en menores de 2 años",1,"< 6 m",4
14,"CAINGUÁS",54,"Misiones",2018,22,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",1
14,"CAINGUÁS",54,"Misiones",2018,22,"Enfermedad tipo influenza (ETI)",4,"2 a 4",3
14,"CAINGUÁS",54,"Misiones",2018,22,"Enfermedad tipo influenza (ETI)",5,"5 a 9",5
14,"CAINGUÁS",54,"Misiones",2018,22,"Enfermedad tipo influenza (ETI)",7,"15 a 19",1
14,"CAINGUÁS",54,"Misiones",2018,22,"Enfermedad tipo influenza (ETI)",8,"20 a 24",1
14,"CAINGUÁS",54,"Misiones",2018,22,"Enfermedad tipo influenza (ETI)",11,"45 a 64",2
42,"JUAN BAUTISTA ALBERDI",90,"Tucumán",2018,24,"Enfermedad tipo influenza (ETI)",1,"< 6 m",1
42,"JUAN BAUTISTA ALBERDI",90,"Tucumán",2018,24,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",1
42,"JUAN BAUTISTA ALBERDI",90,"Tucumán",2018,24,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",3
42,"JUAN BAUTISTA ALBERDI",90,"Tucumán",2018,24,"Enfermedad tipo influenza (ETI)",4,"2 a 4",6
42,"JUAN BAUTISTA ALBERDI",90,"Tucumán",2018,24,"Enfermedad tipo influenza (ETI)",5,"5 a 9",10
42,"JUAN BAUTISTA ALBERDI",90,"Tucumán",2018,24,"Enfermedad tipo influenza (ETI)",06,"10 a 14",1
42,"JUAN BAUTISTA ALBERDI",90,"Tucumán",2018,24,"Enfermedad tipo influenza (ETI)",9,"25 a 34",1
42,"JUAN BAUTISTA ALBERDI",90,"Tucumán",2018,24,"Enfermedad tipo influenza (ETI)",11,"45 a 64",2
42,"JUAN BAUTISTA ALBERDI",90,"Tucumán",2018,24,"Enfermedad tipo influenza (ETI)",12,"65 a 74",2
91,"OBERÁ",54,"Misiones",2018,21,"Enfermedad tipo influenza (ETI)",4,"2 a 4",1
21,"CANDELARIA",54,"Misiones",2018,20,"Enfermedad tipo influenza (ETI)",11,"45 a 64",1
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",5
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",4,"2 a 4",2
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",5,"5 a 9",2
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",06,"10 a 14",3
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",7,"15 a 19",1
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",9,"25 a 34",2
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",10,"35 a 44",1
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",11,"45 a 64",1
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Enfermedad tipo influenza (ETI)",13,">= a 75",1
119,"VALLE FÉRTIL",70,"San Juan",2018,19,"Neumonía",13,">= a 75",1
56,"LÁCAR",58,"Neuquén",2018,23,"Enfermedad tipo influenza (ETI)",5,"5 a 9",1
56,"LÁCAR",58,"Neuquén",2018,23,"Enfermedad tipo influenza (ETI)",11,"45 a 64",1
56,"LÁCAR",58,"Neuquén",2018,23,"Bronquiolitis en menores de 2 años",1,"< 6 m",1
56,"LÁCAR",58,"Neuquén",2018,23,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",1
560,"MORENO",06,"Buenos Aires",2018,19,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",1
560,"MORENO",06,"Buenos Aires",2018,19,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",2
42,"CHILECITO",46,"La Rioja",2018,20,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",2
42,"CHILECITO",46,"La Rioja",2018,20,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",3
42,"CHILECITO",46,"La Rioja",2018,20,"Enfermedad tipo influenza (ETI)",4,"2 a 4",7
42,"CHILECITO",46,"La Rioja",2018,20,"Enfermedad tipo influenza (ETI)",5,"5 a 9",5
42,"CHILECITO",46,"La Rioja",2018,20,"Enfermedad tipo influenza (ETI)",7,"15 a 19",5
42,"CHILECITO",46,"La Rioja",2018,20,"Enfermedad tipo influenza (ETI)",9,"25 a 34",1
42,"CHILECITO",46,"La Rioja",2018,20,"Enfermedad tipo influenza (ETI)",10,"35 a 44",3
63,"SAN PEDRO",38,"Jujuy",2018,20,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",1
63,"SAN PEDRO",38,"Jujuy",2018,20,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",1
63,"SAN PEDRO",38,"Jujuy",2018,20,"Enfermedad tipo influenza (ETI)",4,"2 a 4",1
63,"SAN PEDRO",38,"Jujuy",2018,20,"Enfermedad tipo influenza (ETI)",5,"5 a 9",2
63,"SAN PEDRO",38,"Jujuy",2018,20,"Enfermedad tipo influenza (ETI)",10,"35 a 44",1
560,"MORENO",06,"Buenos Aires",2018,19,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",3
560,"MORENO",06,"Buenos Aires",2018,19,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",2
560,"MORENO",06,"Buenos Aires",2018,19,"Enfermedad tipo influenza (ETI)",06,"10 a 14",1
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Bronquiolitis en menores de 2 años",1,"< 6 m",7
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",6
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",10
7,"ADOLFO ALSINA",62,"Río Negro",2018,21,"Enfermedad tipo influenza (ETI)",4,"2 a 4",1
7,"ADOLFO ALSINA",62,"Río Negro",2018,21,"Enfermedad tipo influenza (ETI)",9,"25 a 34",1
7,"ADOLFO ALSINA",62,"Río Negro",2018,21,"Enfermedad tipo influenza (ETI)",12,"65 a 74",1
7,"ADOLFO ALSINA",62,"Río Negro",2018,21,"Enfermedad tipo influenza (ETI)",17,"Edad Sin Esp.",1
21,"CAPITAL",18,"Corrientes",2018,23,"Enfermedad tipo influenza (ETI)",1,"< 6 m",9
21,"CAPITAL",18,"Corrientes",2018,23,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",6
21,"CAPITAL",18,"Corrientes",2018,23,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",6
21,"CAPITAL",18,"Corrientes",2018,23,"Enfermedad tipo influenza (ETI)",4,"2 a 4",6
21,"CAPITAL",18,"Corrientes",2018,23,"Enfermedad tipo influenza (ETI)",5,"5 a 9",8
21,"CAPITAL",18,"Corrientes",2018,23,"Enfermedad tipo influenza (ETI)",06,"10 a 14",6
21,"CAPITAL",18,"Corrientes",2018,23,"Enfermedad tipo influenza (ETI)",7,"15 a 19",4
21,"CAPITAL",18,"Corrientes",2018,23,"Enfermedad tipo influenza (ETI)",8,"20 a 24",5
21,"CAPITAL",18,"Corrientes",2018,23,"Enfermedad tipo influenza (ETI)",9,"25 a 34",6
21,"CAPITAL",18,"Corrientes",2018,23,"Enfermedad tipo influenza (ETI)",10,"35 a 44",4
21,"CAPITAL",18,"Corrientes",2018,23,"Enfermedad tipo influenza (ETI)",11,"45 a 64",3
21,"CAPITAL",18,"Corrientes",2018,23,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",1
42,"GENERAL ROCA",62,"Río Negro",2018,23,"Enfermedad tipo influenza (ETI)",4,"2 a 4",1
42,"GENERAL ROCA",62,"Río Negro",2018,23,"Enfermedad tipo influenza (ETI)",5,"5 a 9",1
42,"GENERAL ROCA",62,"Río Negro",2018,23,"Enfermedad tipo influenza (ETI)",7,"15 a 19",2
42,"GENERAL ROCA",62,"Río Negro",2018,23,"Enfermedad tipo influenza (ETI)",8,"20 a 24",5
42,"GENERAL ROCA",62,"Río Negro",2018,23,"Enfermedad tipo influenza (ETI)",9,"25 a 34",8
42,"GENERAL ROCA",62,"Río Negro",2018,23,"Enfermedad tipo influenza (ETI)",10,"35 a 44",2
42,"GENERAL ROCA",62,"Río Negro",2018,23,"Enfermedad tipo influenza (ETI)",11,"45 a 64",5
91,"PEHUENCHES",58,"Neuquén",2018,23,"Enfermedad tipo influenza (ETI)",06,"10 a 14",1
91,"PEHUENCHES",58,"Neuquén",2018,23,"Enfermedad tipo influenza (ETI)",7,"15 a 19",1
91,"PEHUENCHES",58,"Neuquén",2018,23,"Enfermedad tipo influenza (ETI)",8,"20 a 24",1
91,"PEHUENCHES",58,"Neuquén",2018,23,"Enfermedad tipo influenza (ETI)",9,"25 a 34",1
91,"PEHUENCHES",58,"Neuquén",2018,23,"Neumonía",13,">= a 75",1
91,"PEHUENCHES",58,"Neuquén",2018,23,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",2
105,"BOLÍVAR",06,"Buenos Aires",2018,23,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",3
105,"BOLÍVAR",06,"Buenos Aires",2018,23,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",2
105,"BOLÍVAR",06,"Buenos Aires",2018,23,"Enfermedad tipo influenza (ETI)",4,"2 a 4",2
105,"BOLÍVAR",06,"Buenos Aires",2018,23,"Enfermedad tipo influenza (ETI)",06,"10 a 14",1
105,"BOLÍVAR",06,"Buenos Aires",2018,23,"Enfermedad tipo influenza (ETI)",17,"Edad Sin Esp.",1
105,"BOLÍVAR",06,"Buenos Aires",2018,23,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",1
112,"MONTE CASEROS",18,"Corrientes",2018,21,"Enfermedad tipo influenza (ETI)",5,"5 a 9",1
112,"MONTE CASEROS",18,"Corrientes",2018,21,"Enfermedad tipo influenza (ETI)",7,"15 a 19",1
112,"MONTE CASEROS",18,"Corrientes",2018,21,"Enfermedad tipo influenza (ETI)",9,"25 a 34",2
112,"MONTE CASEROS",18,"Corrientes",2018,21,"Neumonía",7,"15 a 19",1
112,"MONTE CASEROS",18,"Corrientes",2018,21,"Bronquiolitis en menores de 2 años",1,"< 6 m",1
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,20,"Enfermedad tipo influenza (ETI)",7,"15 a 19",1
0,"CIUDAD DE BUENOS AIRES",02,"CABA",2018,20,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",1
497,"LUJÁN",06,"Buenos Aires",2018,20,"Neumonía",3,"12 a 23 m",1
63,"ISLAS DEL IBICUY",30,"Entre Ríos",2018,22,"Enfermedad tipo influenza (ETI)",4,"2 a 4",1
63,"ISLAS DEL IBICUY",30,"Entre Ríos",2018,22,"Enfermedad tipo influenza (ETI)",10,"35 a 44",2
63,"ISLAS DEL IBICUY",30,"Entre Ríos",2018,22,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",1
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Neumonía",02,"6 a 11 m",1
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Neumonía",5,"5 a 9",1
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Neumonía",06,"10 a 14",3
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Neumonía",7,"15 a 19",2
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Neumonía",8,"20 a 24",2
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Neumonía",10,"35 a 44",1
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Neumonía",11,"45 a 64",1
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Neumonía",12,"65 a 74",2
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Neumonía",13,">= a 75",4
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",1
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",1
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Enfermedad tipo influenza (ETI)",4,"2 a 4",1
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Enfermedad tipo influenza (ETI)",5,"5 a 9",3
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Enfermedad tipo influenza (ETI)",06,"10 a 14",4
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Enfermedad tipo influenza (ETI)",7,"15 a 19",6
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Enfermedad tipo influenza (ETI)",8,"20 a 24",5
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Enfermedad tipo influenza (ETI)",9,"25 a 34",4
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Enfermedad tipo influenza (ETI)",10,"35 a 44",4
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Enfermedad tipo influenza (ETI)",11,"45 a 64",2
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Enfermedad tipo influenza (ETI)",12,"65 a 74",2
105,"SAN RAFAEL",50,"Mendoza",2018,21,"Enfermedad tipo influenza (ETI)",13,">= a 75",1
28,"CHACABUCO",74,"San Luis",2018,22,"Enfermedad tipo influenza (ETI)",7,"15 a 19",2
28,"CHACABUCO",74,"San Luis",2018,22,"Enfermedad tipo influenza (ETI)",10,"35 a 44",1
28,"CHACABUCO",74,"San Luis",2018,22,"Enfermedad tipo influenza (ETI)",11,"45 a 64",3
28,"CHACABUCO",74,"San Luis",2018,22,"Enfermedad tipo influenza (ETI)",12,"65 a 74",1
28,"CHACABUCO",74,"San Luis",2018,22,"Neumonía",9,"25 a 34",1
28,"CHACABUCO",74,"San Luis",2018,22,"Neumonía",11,"45 a 64",1
28,"CHACABUCO",74,"San Luis",2018,22,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",4
28,"CHACABUCO",74,"San Luis",2018,22,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",3
35,"BANDA",86,"Santiago del Estero",2018,21,"Enfermedad tipo influenza (ETI)",4,"2 a 4",1
35,"BANDA",86,"Santiago del Estero",2018,21,"Enfermedad tipo influenza (ETI)",5,"5 a 9",4
35,"BANDA",86,"Santiago del Estero",2018,21,"Enfermedad tipo influenza (ETI)",06,"10 a 14",3
35,"BANDA",86,"Santiago del Estero",2018,21,"Enfermedad tipo influenza (ETI)",8,"20 a 24",6
35,"BANDA",86,"Santiago del Estero",2018,21,"Enfermedad tipo influenza (ETI)",9,"25 a 34",3
35,"BANDA",86,"Santiago del Estero",2018,21,"Enfermedad tipo influenza (ETI)",10,"35 a 44",4
35,"BANDA",86,"Santiago del Estero",2018,21,"Enfermedad tipo influenza (ETI)",11,"45 a 64",2
35,"BANDA",86,"Santiago del Estero",2018,21,"Neumonía",3,"12 a 23 m",2
35,"BANDA",86,"Santiago del Estero",2018,21,"Neumonía",4,"2 a 4",3
35,"BANDA",86,"Santiago del Estero",2018,21,"Neumonía",5,"5 a 9",1
35,"BANDA",86,"Santiago del Estero",2018,21,"Neumonía",06,"10 a 14",2
35,"BANDA",86,"Santiago del Estero",2018,21,"Neumonía",9,"25 a 34",1
35,"BANDA",86,"Santiago del Estero",2018,21,"Neumonía",10,"35 a 44",1
35,"BANDA",86,"Santiago del Estero",2018,21,"Neumonía",11,"45 a 64",1
35,"BANDA",86,"Santiago del Estero",2018,21,"Bronquiolitis en menores de 2 años",1,"< 6 m",21
35,"BANDA",86,"Santiago del Estero",2018,21,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",13
35,"BANDA",86,"Santiago del Estero",2018,21,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",3
49,"LA COCHA",90,"Tucumán",2018,23,"Enfermedad tipo influenza (ETI)",4,"2 a 4",2
49,"LA COCHA",90,"Tucumán",2018,23,"Enfermedad tipo influenza (ETI)",5,"5 a 9",1
49,"LA COCHA",90,"Tucumán",2018,23,"Enfermedad tipo influenza (ETI)",11,"45 a 64",1
21,"ESCALANTE",26,"Chubut",2018,18,"Neumonía",12,"65 a 74",6
49,"CAPITAL",86,"Santiago del Estero",2018,18,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",3
49,"CAPITAL",86,"Santiago del Estero",2018,18,"Enfermedad tipo influenza (ETI)",4,"2 a 4",1
49,"CAPITAL",86,"Santiago del Estero",2018,18,"Enfermedad tipo influenza (ETI)",5,"5 a 9",2
49,"CAPITAL",86,"Santiago del Estero",2018,18,"Enfermedad tipo influenza (ETI)",06,"10 a 14",1
49,"CAPITAL",86,"Santiago del Estero",2018,18,"Enfermedad tipo influenza (ETI)",9,"25 a 34",1
49,"CAPITAL",86,"Santiago del Estero",2018,18,"Enfermedad tipo influenza (ETI)",10,"35 a 44",1
42,"JUAN BAUTISTA ALBERDI",90,"Tucumán",2018,19,"Enfermedad tipo influenza (ETI)",7,"15 a 19",1
42,"JUAN BAUTISTA ALBERDI",90,"Tucumán",2018,19,"Enfermedad tipo influenza (ETI)",9,"25 a 34",1
42,"GENERAL ROCA",62,"Río Negro",2018,19,"Enfermedad tipo influenza (ETI)",10,"35 a 44",1
760,"SAN MIGUEL",06,"Buenos Aires",2018,18,"Enfermedad tipo influenza (ETI)",9,"25 a 34",1
760,"SAN MIGUEL",06,"Buenos Aires",2018,18,"Enfermedad tipo influenza (ETI)",10,"35 a 44",1
760,"SAN MIGUEL",06,"Buenos Aires",2018,18,"Enfermedad tipo influenza (ETI)",11,"45 a 64",1
126,"RANCUL",42,"La Pampa",2018,22,"Enfermedad tipo influenza (ETI)",4,"2 a 4",1
126,"RANCUL",42,"La Pampa",2018,22,"Enfermedad tipo influenza (ETI)",5,"5 a 9",1
126,"RANCUL",42,"La Pampa",2018,22,"Bronquiolitis en menores de 2 años",1,"< 6 m",1
126,"RANCUL",42,"La Pampa",2018,22,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",1
56,"GRL. JOSÉ DE SAN MARTÍN",66,"Salta",2018,22,"Enfermedad tipo influenza (ETI)",11,"45 a 64",3
56,"GRL. JOSÉ DE SAN MARTÍN",66,"Salta",2018,22,"Enfermedad tipo influenza (ETI)",12,"65 a 74",6
56,"GRL. JOSÉ DE SAN MARTÍN",66,"Salta",2018,22,"Neumonía",06,"10 a 14",1
56,"GRL. JOSÉ DE SAN MARTÍN",66,"Salta",2018,22,"Bronquiolitis en menores de 2 años",1,"< 6 m",2
56,"GRL. JOSÉ DE SAN MARTÍN",66,"Salta",2018,22,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",9
56,"GRL. JOSÉ DE SAN MARTÍN",66,"Salta",2018,22,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",8
14,"CAPITAL",14,"Córdoba",2018,22,"Enfermedad tipo influenza (ETI)",8,"20 a 24",3
14,"CAPITAL",14,"Córdoba",2018,22,"Enfermedad tipo influenza (ETI)",10,"35 a 44",4
14,"CAPITAL",14,"Córdoba",2018,22,"Enfermedad tipo influenza (ETI)",11,"45 a 64",2
105,"TINOGASTA",10,"Catamarca",2018,22,"Enfermedad tipo influenza (ETI)",7,"15 a 19",2
105,"TINOGASTA",10,"Catamarca",2018,22,"Enfermedad tipo influenza (ETI)",9,"25 a 34",4
105,"TINOGASTA",10,"Catamarca",2018,22,"Enfermedad tipo influenza (ETI)",10,"35 a 44",3
105,"TINOGASTA",10,"Catamarca",2018,22,"Enfermedad tipo influenza (ETI)",11,"45 a 64",3
105,"TINOGASTA",10,"Catamarca",2018,22,"Enfermedad tipo influenza (ETI)",12,"65 a 74",4
105,"TINOGASTA",10,"Catamarca",2018,22,"Bronquiolitis en menores de 2 años",3,"12 a 23 m",2
126,"25 DE MAYO",70,"San Juan",2018,21,"Bronquiolitis en menores de 2 años",02,"6 a 11 m",1
21,"GÜER AIKE",78,"Santa Cruz",2018,22,"Enfermedad tipo influenza (ETI)",02,"6 a 11 m",2
21,"GÜER AIKE",78,"Santa Cruz",2018,22,"Enfermedad tipo influenza (ETI)",3,"12 a 23 m",1
21,"GÜER AIKE",78,"Santa Cruz",2018,22,"Enfermedad tipo influenza (ETI)",4,"2 a 4",4
